Frequency (Hz)	Channel 2 Magnitude (dB)	Channel 2 Phase (deg)
575439.9373371572	nan	0
602559.5860743577	nan	0
630957.3444801935	nan	0
660693.4480075958	nan	0
691830.9709189367	nan	0
724435.9600749903	nan	0
758577.5750291838	nan	0
794328.2347242817	nan	0
831763.7711026714	nan	0
870963.5899560807	nan	0
912010.83935591	nan	0
954992.5860214358	nan	0
1000000	nan	0
